50.6,0.4,59.7,50.4,25.3,50.6,24.8,25.6,20.4,0.1,2012.350684,2012.692734,2021.890795,2012.286631,2020.035235,2011.140906,2011.933813,2045.777075,2018.737037,2016.959375,6,4,7,5,3,0,8,5,2,8,261214.8,0
5.9,25,4.3,50.5,23.7,45.2,25.5,49.1,4.9,20.6,2022.413449,2016.763744,2020.011457,2012.072652,2027.955291,2020.633837,2016.909356,2022.371344,2019.246937,2032.524371,6,7,1,9,3,4,7,5,9,5,265251.6,0
0.7,89.8,0.3,50.5,25.2,50.6,25.6,27.3,0.2,25.3,2022.341128,2016.880739,2031.120375,2012.120455,2024.585405,2015.971363,2013.573152,2022.335565,2012.056138,2010.177826,6,7,1,9,3,4,1,5,9,5,262146,0
0.9,21.4,62,43.7,61.5,33.1,19.2,2.3,12.2,7.3,2036.334483,2014.800669,2020.913327,2022.423472,0,2016.053343,1739.409019,2008.050286,0,2027.432524,4,8,2,6,3,4,2,4,9,5,268903.5,331.413956
0.6,49.9,100,52.5,53.2,25.3,25.5,0.2,24.2,0.1,2007.239626,2024.504394,2002.507158,2014.354177,2156.201695,2021.984945,1802.581204,2017.234198,2220.941786,2014.203013,4,8,2,6,3,8,2,4,1,5,252023.4,0
40.9,13.2,19.2,12.3,34.1,41.3,26,0.2,25.4,0.1,2014.219595,1998.94842,2007.131883,2022.384564,0,2016.941825,2022.370822,2017.376371,0,2002.44729,4,8,6,5,3,8,0,6,1,5,264801.6,49.098651
50.6,0.3,0.3,47.7,2.6,50.6,51.1,30.3,25.4,11.9,2017.097306,2016.939855,1995.320907,2010.722907,2297.39433,2014.342569,2010.614073,2011.763398,2025.447804,2009.304179,9,8,6,5,7,8,0,6,3,5,259662,0
50.8,0.3,0.3,51.5,0.2,37.8,50.9,1,44.1,12.6,2011.615529,2016.91761,2004.323575,2019.372047,3336.016106,2016.961573,2017.197493,2017.352275,2014.469189,0,9,8,6,5,8,8,0,6,3,5,255242.1,1636.999259
50.8,0.4,69.7,4.6,0.2,25.2,32.9,0.2,34,12.7,2017.09392,2019.3805,1983.386096,2022.357215,0,2021.951201,2022.289527,2012.080186,0,1988.259979,9,8,2,5,8,8,0,6,3,2,266360.1,210.0143725
50.6,48.9,15.9,28.7,0.2,71.2,25.5,24.7,11.7,12.7,2017.070721,0,2028.733691,2014.321628,2045.549127,2042.779877,2040.474922,2017.375276,2021.953061,2248.020848,9,8,3,5,5,5,0,6,7,1,262600.8,847.167892
